id,order_id,product_id,order_date,delivery_date,order_quantity,planned_quantity,shipped_quantity,shipped_remaining_quantity,planned_progress_quantity,remaining_quantity,status,customer_code,customer_name,delivery_location,priority,notes,created_at,updated_at
5121,ORD-20251212-V065104642,7,2025-12-12,2025-12-12,40,0,0,0,NULL,40,未出荷,C036,取引先36,NULL,5,"製品コード: V065104642 (数量更新: 40→40)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5122,ORD-20251215-V065104642,7,2025-12-15,2025-12-15,40,0,0,0,NULL,40,未出荷,C036,取引先36,NULL,5,"製品コード: V065104642 (数量更新: 40→40)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5123,ORD-20251216-V065104642,7,2025-12-16,2025-12-16,40,0,0,0,NULL,40,未出荷,C036,取引先36,NULL,5,"製品コード: V065104642 (数量更新: 40→40)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5124,ORD-20251217-V065104642,7,2025-12-17,2025-12-17,48,0,0,0,NULL,48,未出荷,C036,取引先36,NULL,5,"製品コード: V065104642 (数量更新: 48→48)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5125,ORD-20251218-V065104642,7,2025-12-18,2025-12-18,40,0,0,0,NULL,40,未出荷,C036,取引先36,NULL,5,"製品コード: V065104642 (数量更新: 40→40)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5126,ORD-20251219-V065104642,7,2025-12-19,2025-12-19,48,0,0,0,NULL,48,未出荷,C036,取引先36,NULL,5,"製品コード: V065104642 (数量更新: 48→48)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5127,ORD-20251222-V065104642,7,2025-12-22,2025-12-22,38,0,0,0,NULL,38,未出荷,C036,取引先36,NULL,5,"製品コード: V065104642 (数量更新: 38→38)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5128,ORD-20251001-V065104703,8,2025-10-01,2025-10-01,54,54,0,0,0,54,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 54→54)","2025-10-13 05:46:46","2025-10-15 04:14:57"
5129,ORD-20251002-V065104703,8,2025-10-02,2025-10-02,51,51,0,0,0,51,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 51→51)","2025-10-13 05:46:46","2025-10-15 04:14:57"
5130,ORD-20251003-V065104703,8,2025-10-03,2025-10-03,42,42,0,0,0,42,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-15 04:14:57"
5131,ORD-20251006-V065104703,8,2025-10-06,2025-10-06,54,54,0,0,0,54,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 54→54)","2025-10-13 05:46:46","2025-10-15 04:14:57"
5132,ORD-20251007-V065104703,8,2025-10-07,2025-10-07,42,42,0,0,0,42,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-15 04:14:57"
5133,ORD-20251008-V065104703,8,2025-10-08,2025-10-08,54,54,0,0,0,54,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 54→54)","2025-10-13 05:46:46","2025-10-15 04:14:57"
5134,ORD-20251009-V065104703,8,2025-10-09,2025-10-09,42,42,0,0,0,42,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-15 04:14:57"
5135,ORD-20251010-V065104703,8,2025-10-10,2025-10-10,45,45,0,0,0,45,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 45→45)","2025-10-13 05:46:46","2025-10-15 04:14:57"
5136,ORD-20251014-V065104703,8,2025-10-14,2025-10-14,42,42,0,-42,0,42,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-15 04:14:57"
5137,ORD-20251015-V065104703,8,2025-10-15,2025-10-15,54,54,0,-96,0,54,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 54→54)","2025-10-13 05:46:46","2025-10-15 04:14:57"
5138,ORD-20251016-V065104703,8,2025-10-16,2025-10-16,33,33,0,-129,0,33,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 33→33)","2025-10-13 05:46:46","2025-10-15 04:14:57"
5139,ORD-20251017-V065104703,8,2025-10-17,2025-10-17,21,21,0,-150,0,21,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 21→21)","2025-10-13 05:46:46","2025-10-15 04:14:57"
5140,ORD-20251020-V065104703,8,2025-10-20,2025-10-20,0,0,0,-192,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 0→0)","2025-10-13 05:46:46","2025-10-15 00:52:51"
5141,ORD-20251021-V065104703,8,2025-10-21,2025-10-21,36,36,0,-228,0,36,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 36→36)","2025-10-13 05:46:46","2025-10-15 04:14:58"
5142,ORD-20251022-V065104703,8,2025-10-22,2025-10-22,57,57,0,-285,0,57,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 57→57)","2025-10-13 05:46:46","2025-10-15 04:14:58"
5143,ORD-20251023-V065104703,8,2025-10-23,2025-10-23,60,60,0,-345,0,60,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 60→60)","2025-10-13 05:46:46","2025-10-15 04:14:58"
5144,ORD-20251024-V065104703,8,2025-10-24,2025-10-24,48,48,0,-393,0,48,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 48→48)","2025-10-13 05:46:46","2025-10-15 04:14:58"
5145,ORD-20251027-V065104703,8,2025-10-27,2025-10-27,66,60,0,-459,-6,66,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 66→66)","2025-10-13 05:46:46","2025-10-15 00:52:51"
5146,ORD-20251028-V065104703,8,2025-10-28,2025-10-28,51,45,0,-510,-12,51,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 51→51)","2025-10-13 05:46:46","2025-10-15 00:52:51"
5147,ORD-20251029-V065104703,8,2025-10-29,2025-10-29,51,39,0,-561,-24,51,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 51→51)","2025-10-13 05:46:46","2025-10-15 00:52:51"
5148,ORD-20251030-V065104703,8,2025-10-30,2025-10-30,42,42,0,-603,-24,42,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-15 00:52:51"
5149,ORD-20251031-V065104703,8,2025-10-31,2025-10-31,54,42,0,-657,-36,54,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 54→54)","2025-10-13 05:46:46","2025-10-15 00:52:51"
5150,ORD-20251104-V065104703,8,2025-11-04,2025-11-04,42,42,0,0,NULL,42,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5151,ORD-20251105-V065104703,8,2025-11-05,2025-11-05,51,42,0,0,NULL,51,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 51→51)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5152,ORD-20251106-V065104703,8,2025-11-06,2025-11-06,42,42,0,0,NULL,42,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5153,ORD-20251107-V065104703,8,2025-11-07,2025-11-07,42,42,0,0,NULL,42,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5154,ORD-20251110-V065104703,8,2025-11-10,2025-11-10,42,42,0,0,NULL,42,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5155,ORD-20251111-V065104703,8,2025-11-11,2025-11-11,42,42,0,0,NULL,42,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5156,ORD-20251112-V065104703,8,2025-11-12,2025-11-12,39,39,0,0,NULL,39,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 39→39)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5157,ORD-20251113-V065104703,8,2025-11-13,2025-11-13,42,42,0,0,NULL,42,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5158,ORD-20251114-V065104703,8,2025-11-14,2025-11-14,45,45,0,0,NULL,45,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 45→45)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5159,ORD-20251117-V065104703,8,2025-11-17,2025-11-17,48,48,0,0,NULL,48,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 48→48)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5160,ORD-20251118-V065104703,8,2025-11-18,2025-11-18,45,45,0,0,NULL,45,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 45→45)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5161,ORD-20251119-V065104703,8,2025-11-19,2025-11-19,51,51,0,0,NULL,51,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 51→51)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5162,ORD-20251120-V065104703,8,2025-11-20,2025-11-20,54,54,0,0,NULL,54,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 54→54)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5163,ORD-20251121-V065104703,8,2025-11-21,2025-11-21,66,66,0,0,NULL,66,計画済,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 66→66)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5164,ORD-20251124-V065104703,8,2025-11-24,2025-11-24,24,0,0,0,NULL,24,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 24→24)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5165,ORD-20251126-V065104703,8,2025-11-26,2025-11-26,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5166,ORD-20251127-V065104703,8,2025-11-27,2025-11-27,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5167,ORD-20251201-V065104703,8,2025-12-01,2025-12-01,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5168,ORD-20251202-V065104703,8,2025-12-02,2025-12-02,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5169,ORD-20251203-V065104703,8,2025-12-03,2025-12-03,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5170,ORD-20251204-V065104703,8,2025-12-04,2025-12-04,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5171,ORD-20251205-V065104703,8,2025-12-05,2025-12-05,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5172,ORD-20251208-V065104703,8,2025-12-08,2025-12-08,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5173,ORD-20251209-V065104703,8,2025-12-09,2025-12-09,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:58"
5174,ORD-20251210-V065104703,8,2025-12-10,2025-12-10,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:59"
5175,ORD-20251211-V065104703,8,2025-12-11,2025-12-11,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:59"
5176,ORD-20251212-V065104703,8,2025-12-12,2025-12-12,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:59"
5177,ORD-20251215-V065104703,8,2025-12-15,2025-12-15,45,0,0,0,NULL,45,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 45→45)","2025-10-13 05:46:46","2025-10-14 22:28:59"
5178,ORD-20251216-V065104703,8,2025-12-16,2025-12-16,36,0,0,0,NULL,36,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 36→36)","2025-10-13 05:46:46","2025-10-14 22:28:59"
5179,ORD-20251217-V065104703,8,2025-12-17,2025-12-17,45,0,0,0,NULL,45,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 45→45)","2025-10-13 05:46:46","2025-10-14 22:28:59"
5180,ORD-20251218-V065104703,8,2025-12-18,2025-12-18,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:59"
5181,ORD-20251219-V065104703,8,2025-12-19,2025-12-19,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:59"
5182,ORD-20251222-V065104703,8,2025-12-22,2025-12-22,45,0,0,0,NULL,45,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 45→45)","2025-10-13 05:46:46","2025-10-14 22:28:59"
5183,ORD-20251223-V065104703,8,2025-12-23,2025-12-23,42,0,0,0,NULL,42,未出荷,C036,取引先36,NULL,5,"製品コード: V065104703 (数量更新: 42→42)","2025-10-13 05:46:46","2025-10-14 22:28:59"
5184,ORD-20251001-V053103705,3,2025-10-01,2025-10-01,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 00:56:58"
5185,ORD-20251004-V053103705,3,2025-10-04,2025-10-04,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 03:16:06"
5186,ORD-20251005-V053103705,3,2025-10-05,2025-10-05,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 03:16:06"
5187,ORD-20251010-V053103705,3,2025-10-10,2025-10-10,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 03:16:06"
5188,ORD-20251011-V053103705,3,2025-10-11,2025-10-11,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 03:16:06"
5189,ORD-20251012-V053103705,3,2025-10-12,2025-10-12,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 03:16:06"
5190,ORD-20251013-V053103705,3,2025-10-13,2025-10-13,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 03:16:06"
5191,ORD-20251015-V053103705,3,2025-10-15,2025-10-15,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 03:16:06"
5192,ORD-20251017-V053103705,3,2025-10-17,2025-10-17,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 03:16:06"
5195,ORD-20251020-V053103705,3,2025-10-20,2025-10-20,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 03:16:06"
5196,ORD-20251025-V053103705,3,2025-10-25,2025-10-25,0,0,0,0,0,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 03:16:06"
5197,ORD-20251026-V053103705,3,2025-10-26,2025-10-26,0,0,0,0,0,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 04:15:56"
5198,ORD-20251028-V053103705,3,2025-10-28,2025-10-28,0,0,0,0,0,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 04:15:56"
5199,ORD-20251031-V053103705,3,2025-10-31,2025-10-31,0,0,0,0,0,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 04:15:56"
5200,ORD-20251101-V053103705,3,2025-11-01,2025-11-01,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5201,ORD-20251102-V053103705,3,2025-11-02,2025-11-02,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5202,ORD-20251103-V053103705,3,2025-11-03,2025-11-03,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5203,ORD-20251105-V053103705,3,2025-11-05,2025-11-05,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5204,ORD-20251108-V053103705,3,2025-11-08,2025-11-08,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5205,ORD-20251109-V053103705,3,2025-11-09,2025-11-09,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5206,ORD-20251111-V053103705,3,2025-11-11,2025-11-11,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5207,ORD-20251112-V053103705,3,2025-11-12,2025-11-12,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5208,ORD-20251115-V053103705,3,2025-11-15,2025-11-15,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5209,ORD-20251116-V053103705,3,2025-11-16,2025-11-16,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5210,ORD-20251117-V053103705,3,2025-11-17,2025-11-17,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5211,ORD-20251121-V053103705,3,2025-11-21,2025-11-21,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5212,ORD-20251122-V053103705,3,2025-11-22,2025-11-22,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5213,ORD-20251123-V053103705,3,2025-11-23,2025-11-23,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5214,ORD-20251124-V053103705,3,2025-11-24,2025-11-24,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5215,ORD-20251126-V053103705,3,2025-11-26,2025-11-26,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5216,ORD-20251128-V053103705,3,2025-11-28,2025-11-28,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5217,ORD-20251129-V053103705,3,2025-11-29,2025-11-29,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5218,ORD-20251130-V053103705,3,2025-11-30,2025-11-30,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5219,ORD-20251202-V053103705,3,2025-12-02,2025-12-02,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5220,ORD-20251204-V053103705,3,2025-12-04,2025-12-04,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5221,ORD-20251206-V053103705,3,2025-12-06,2025-12-06,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5222,ORD-20251207-V053103705,3,2025-12-07,2025-12-07,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5223,ORD-20251208-V053103705,3,2025-12-08,2025-12-08,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5224,ORD-20251211-V053103705,3,2025-12-11,2025-12-11,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5225,ORD-20251213-V053103705,3,2025-12-13,2025-12-13,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5226,ORD-20251214-V053103705,3,2025-12-14,2025-12-14,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5227,ORD-20251217-V053103705,3,2025-12-17,2025-12-17,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5228,ORD-20251220-V053103705,3,2025-12-20,2025-12-20,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5229,ORD-20251221-V053103705,3,2025-12-21,2025-12-21,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5230,ORD-20251223-V053103705,3,2025-12-23,2025-12-23,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5231,ORD-20251224-V053103705,3,2025-12-24,2025-12-24,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5232,ORD-20251225-V053103705,3,2025-12-25,2025-12-25,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5233,ORD-20251226-V053103705,3,2025-12-26,2025-12-26,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5234,ORD-20251227-V053103705,3,2025-12-27,2025-12-27,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5235,ORD-20251228-V053103705,3,2025-12-28,2025-12-28,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5236,ORD-20251229-V053103705,3,2025-12-29,2025-12-29,0,0,0,0,NULL,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053103705 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-14 22:51:46"
5237,ORD-20251004-V053104642,4,2025-10-04,2025-10-04,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053104642 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 00:56:58"
5238,ORD-20251005-V053104642,4,2025-10-05,2025-10-05,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053104642 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 00:56:58"
5239,ORD-20251011-V053104642,4,2025-10-11,2025-10-11,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053104642 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 00:56:58"
5240,ORD-20251012-V053104642,4,2025-10-12,2025-10-12,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053104642 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 00:56:58"
5241,ORD-20251013-V053104642,4,2025-10-13,2025-10-13,0,0,0,0,0,0,出荷完了,C036,取引先36,NULL,5,"製品コード: V053104642 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 00:56:58"
5244,ORD-20251025-V053104642,4,2025-10-25,2025-10-25,0,0,0,0,0,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053104642 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 00:56:58"
5245,ORD-20251026-V053104642,4,2025-10-26,2025-10-26,0,0,0,0,0,0,未出荷,C036,取引先36,NULL,5,"製品コード: V053104642 (数量更新: 0→0)","2025-10-14 22:28:57","2025-10-15 00:56:58"
